,Date,Wind_m/s,Precipitation_mm,Min_temp,Max_temp,Mean_temp,Wind_m/s1,Precipitation_mm1,Min_temp1,Max_temp1,Mean_temp1,Wind_m/s2,Precipitation_mm2,Min_temp2,Max_temp2,Mean_temp2,Target: Min_temp
1316,2021.02.08,6.1,3.5,1.1,6.6,3.8499999999999996,4.1,4.5,3.0,9.0,6.0,4.0,0.5,5.0,7.1,6.05,1.0
1317,2021.02.09,3.1,13.4,1.0,3.4,2.2,6.1,3.5,1.1,6.6,3.8499999999999996,4.1,4.5,3.0,9.0,6.0,2.3
1318,2021.02.10,2.6,10.7,2.3,6.6,4.449999999999999,3.1,13.4,1.0,3.4,2.2,6.1,3.5,1.1,6.6,3.8499999999999996,-7.1
1319,2021.02.11,11.3,0.8,-7.1,3.0,-2.05,2.6,10.7,2.3,6.6,4.449999999999999,3.1,13.4,1.0,3.4,2.2,-7.1
1320,2021.02.12,6.3,0.0,-7.1,-3.4,-5.25,11.3,0.8,-7.1,3.0,-2.05,2.6,10.7,2.3,6.6,4.449999999999999,-7.1
1321,2021.02.13,3.6,0.0,-7.1,-2.6,-4.85,6.3,0.0,-7.1,-3.4,-5.25,11.3,0.8,-7.1,3.0,-2.05,-3.9
1322,2021.02.14,3.4,0.0,-3.9,0.9,-1.5,3.6,0.0,-7.1,-2.6,-4.85,6.3,0.0,-7.1,-3.4,-5.25,-4.1
1323,2021.02.15,4.4,0.0,-4.1,0.6,-1.7499999999999998,3.4,0.0,-3.9,0.9,-1.5,3.6,0.0,-7.1,-2.6,-4.85,-1.9
1324,2021.02.16,2.1,0.0,-1.9,1.4,-0.25,4.4,0.0,-4.1,0.6,-1.7499999999999998,3.4,0.0,-3.9,0.9,-1.5,-0.1
1325,2021.02.17,5.1,0.2,-0.1,3.2,1.55,2.1,0.0,-1.9,1.4,-0.25,4.4,0.0,-4.1,0.6,-1.7499999999999998,1.1
1326,2021.02.18,4.4,0.0,1.1,7.1,4.1,5.1,0.2,-0.1,3.2,1.55,2.1,0.0,-1.9,1.4,-0.25,1.1
1327,2021.02.19,2.6,0.0,1.1,3.5,2.3,4.4,0.0,1.1,7.1,4.1,5.1,0.2,-0.1,3.2,1.55,2.8
1328,2021.02.20,2.3,0.0,2.8,6.4,4.6,2.6,0.0,1.1,3.5,2.3,4.4,0.0,1.1,7.1,4.1,2.7
1329,2021.02.21,3.8,0.0,2.7,8.1,5.4,2.3,0.0,2.8,6.4,4.6,2.6,0.0,1.1,3.5,2.3,1.5
1330,2021.02.22,3.0,0.0,1.5,10.8,6.15,3.8,0.0,2.7,8.1,5.4,2.3,0.0,2.8,6.4,4.6,3.7
1331,2021.02.23,2.1,0.0,3.7,10.7,7.199999999999999,3.0,0.0,1.5,10.8,6.15,3.8,0.0,2.7,8.1,5.4,5.5
1332,2021.02.24,1.0,0.0,5.5,13.7,9.6,2.1,0.0,3.7,10.7,7.199999999999999,3.0,0.0,1.5,10.8,6.15,6.5
1333,2021.02.25,1.6,0.0,6.5,15.0,10.75,1.0,0.0,5.5,13.7,9.6,2.1,0.0,3.7,10.7,7.199999999999999,7.3
1334,2021.02.26,1.8,0.0,7.3,15.3,11.3,1.6,0.0,6.5,15.0,10.75,1.0,0.0,5.5,13.7,9.6,5.5
1335,2021.02.27,7.8,0.0,5.5,10.3,7.9,1.8,0.0,7.3,15.3,11.3,1.6,0.0,6.5,15.0,10.75,3.0
1336,2021.02.28,2.4,0.0,3.0,8.6,5.8,7.8,0.0,5.5,10.3,7.9,1.8,0.0,7.3,15.3,11.3,3.6
1337,2021.03.01,2.2,0.0,3.6,10.7,7.1499999999999995,2.4,0.0,3.0,8.6,5.8,7.8,0.0,5.5,10.3,7.9,4.1
1338,2021.03.02,2.6,0.0,4.1,11.6,7.85,2.2,0.0,3.6,10.7,7.1499999999999995,2.4,0.0,3.0,8.6,5.8,5.3
1339,2021.03.03,2.3,0.0,5.3,13.5,9.4,2.6,0.0,4.1,11.6,7.85,2.2,0.0,3.6,10.7,7.1499999999999995,6.0
1340,2021.03.04,2.5,0.0,6.0,14.4,10.2,2.3,0.0,5.3,13.5,9.4,2.6,0.0,4.1,11.6,7.85,3.8
1341,2021.03.05,5.1,0.2,3.8,10.0,6.9,2.5,0.0,6.0,14.4,10.2,2.3,0.0,5.3,13.5,9.4,1.4
1342,2021.03.06,3.0,0.4,1.4,6.3,3.8499999999999996,5.1,0.2,3.8,10.0,6.9,2.5,0.0,6.0,14.4,10.2,1.4
1343,2021.03.07,3.7,0.0,1.4,7.8,4.6,3.0,0.4,1.4,6.3,3.8499999999999996,5.1,0.2,3.8,10.0,6.9,2.2
1344,2021.03.08,5.4,0.0,2.2,8.0,5.1,3.7,0.0,1.4,7.8,4.6,3.0,0.4,1.4,6.3,3.8499999999999996,1.1
1345,2021.03.09,3.7,0.0,1.1,6.2,3.6500000000000004,5.4,0.0,2.2,8.0,5.1,3.7,0.0,1.4,7.8,4.6,2.0
1346,2021.03.10,3.1,0.0,2.0,7.3,4.65,3.7,0.0,1.1,6.2,3.6500000000000004,5.4,0.0,2.2,8.0,5.1,1.7
1347,2021.03.11,5.7,0.0,1.7,8.9,5.3,3.1,0.0,2.0,7.3,4.65,3.7,0.0,1.1,6.2,3.6500000000000004,6.7
1348,2021.03.12,6.0,1.3,6.7,10.9,8.8,5.7,0.0,1.7,8.9,5.3,3.1,0.0,2.0,7.3,4.65,5.6
1349,2021.03.13,5.3,0.0,5.6,13.1,9.35,6.0,1.3,6.7,10.9,8.8,5.7,0.0,1.7,8.9,5.3,7.4
1350,2021.03.14,5.8,0.9,7.4,10.6,9.0,5.3,0.0,5.6,13.1,9.35,6.0,1.3,6.7,10.9,8.8,3.9
1351,2021.03.15,6.0,0.0,3.9,9.6,6.75,5.8,0.9,7.4,10.6,9.0,5.3,0.0,5.6,13.1,9.35,3.8
1352,2021.03.16,6.6,0.0,3.8,9.4,6.6,6.0,0.0,3.9,9.6,6.75,5.8,0.9,7.4,10.6,9.0,2.4
1353,2021.03.17,5.7,0.0,2.4,10.0,6.2,6.6,0.0,3.8,9.4,6.6,6.0,0.0,3.9,9.6,6.75,2.2
1354,2021.03.18,3.4,0.0,2.2,8.4,5.300000000000001,5.7,0.0,2.4,10.0,6.2,6.6,0.0,3.8,9.4,6.6,1.1
1355,2021.03.19,2.9,2.7,1.1,7.5,4.3,3.4,0.0,2.2,8.4,5.300000000000001,5.7,0.0,2.4,10.0,6.2,2.7
1356,2021.03.20,3.5,0.0,2.7,6.5,4.6,2.9,2.7,1.1,7.5,4.3,3.4,0.0,2.2,8.4,5.300000000000001,0.2
1357,2021.03.21,4.2,0.0,0.2,5.8,3.0,3.5,0.0,2.7,6.5,4.6,2.9,2.7,1.1,7.5,4.3,2.2
1358,2021.03.22,5.2,0.1,2.2,6.8,4.5,4.2,0.0,0.2,5.8,3.0,3.5,0.0,2.7,6.5,4.6,1.9
1359,2021.03.23,4.3,0.0,1.9,10.5,6.2,5.2,0.1,2.2,6.8,4.5,4.2,0.0,0.2,5.8,3.0,2.8
1360,2021.03.24,3.7,0.5,2.8,8.1,5.449999999999999,4.3,0.0,1.9,10.5,6.2,5.2,0.1,2.2,6.8,4.5,3.5
1361,2021.03.25,2.1,0.0,3.5,11.1,7.3,3.7,0.5,2.8,8.1,5.449999999999999,4.3,0.0,1.9,10.5,6.2,5.4
1362,2021.03.26,2.6,0.0,5.4,14.5,9.95,2.1,0.0,3.5,11.1,7.3,3.7,0.5,2.8,8.1,5.449999999999999,7.7
1363,2021.03.27,7.6,0.0,7.7,16.1,11.9,2.6,0.0,5.4,14.5,9.95,2.1,0.0,3.5,11.1,7.3,6.0
1364,2021.03.28,5.4,0.0,6.0,11.8,8.9,7.6,0.0,7.7,16.1,11.9,2.6,0.0,5.4,14.5,9.95,7.2
1365,2021.03.29,4.1,0.0,7.2,15.1,11.15,5.4,0.0,6.0,11.8,8.9,7.6,0.0,7.7,16.1,11.9,10.4
1366,2021.03.30,1.6,0.0,10.4,13.9,12.15,4.1,0.0,7.2,15.1,11.15,5.4,0.0,6.0,11.8,8.9,10.1
1367,2021.03.31,2.2,0.0,10.1,18.6,14.350000000000001,1.6,0.0,10.4,13.9,12.15,4.1,0.0,7.2,15.1,11.15,12.0
1368,2021.04.01,3.6,9.2,12.0,20.2,16.1,2.2,0.0,10.1,18.6,14.350000000000001,1.6,0.0,10.4,13.9,12.15,10.4
1369,2021.04.02,7.5,0.4,10.4,15.1,12.75,3.6,9.2,12.0,20.2,16.1,2.2,0.0,10.1,18.6,14.350000000000001,5.0
1370,2021.04.03,7.4,4.5,5.0,11.9,8.45,7.5,0.4,10.4,15.1,12.75,3.6,9.2,12.0,20.2,16.1,4.6
1371,2021.04.04,3.3,0.2,4.6,11.7,8.149999999999999,7.4,4.5,5.0,11.9,8.45,7.5,0.4,10.4,15.1,12.75,5.0
1372,2021.04.05,6.4,0.0,5.0,14.1,9.55,3.3,0.2,4.6,11.7,8.149999999999999,7.4,4.5,5.0,11.9,8.45,1.1
1373,2021.04.06,7.0,3.3,1.1,6.9,4.0,6.4,0.0,5.0,14.1,9.55,3.3,0.2,4.6,11.7,8.149999999999999,1.0
1374,2021.04.07,7.6,0.3,1.0,7.2,4.1,7.0,3.3,1.1,6.9,4.0,6.4,0.0,5.0,14.1,9.55,0.8
1375,2021.04.08,7.2,1.4,0.8,7.6,4.2,7.6,0.3,1.0,7.2,4.1,7.0,3.3,1.1,6.9,4.0,2.6
1376,2021.04.09,5.8,0.0,2.6,13.5,8.05,7.2,1.4,0.8,7.6,4.2,7.6,0.3,1.0,7.2,4.1,6.1
1377,2021.04.10,6.2,0.0,6.1,15.7,10.899999999999999,5.8,0.0,2.6,13.5,8.05,7.2,1.4,0.8,7.6,4.2,7.9
1378,2021.04.11,5.5,0.0,7.9,16.6,12.25,6.2,0.0,6.1,15.7,10.899999999999999,5.8,0.0,2.6,13.5,8.05,9.9
1379,2021.04.12,5.8,0.6,9.9,19.3,14.600000000000001,5.5,0.0,7.9,16.6,12.25,6.2,0.0,6.1,15.7,10.899999999999999,3.7
1380,2021.04.13,4.5,20.8,3.7,6.1,4.9,5.8,0.6,9.9,19.3,14.600000000000001,5.5,0.0,7.9,16.6,12.25,2.9
1381,2021.04.14,4.0,6.9,2.9,6.3,4.6,4.5,20.8,3.7,6.1,4.9,5.8,0.6,9.9,19.3,14.600000000000001,2.8
1382,2021.04.15,6.4,0.0,2.8,9.5,6.15,4.0,6.9,2.9,6.3,4.6,4.5,20.8,3.7,6.1,4.9,2.0
1383,2021.04.16,4.5,0.0,2.0,8.0,5.0,6.4,0.0,2.8,9.5,6.15,4.0,6.9,2.9,6.3,4.6,3.3
1384,2021.04.17,3.1,0.0,3.3,12.6,7.949999999999999,4.5,0.0,2.0,8.0,5.0,6.4,0.0,2.8,9.5,6.15,7.5
1385,2021.04.18,2.4,2.9,7.5,10.5,9.0,3.1,0.0,3.3,12.6,7.949999999999999,4.5,0.0,2.0,8.0,5.0,6.7
1386,2021.04.19,2.8,4.9,6.7,11.4,9.05,2.4,2.9,7.5,10.5,9.0,3.1,0.0,3.3,12.6,7.949999999999999,5.4
1387,2021.04.20,3.0,0.0,5.4,13.7,9.55,2.8,4.9,6.7,11.4,9.05,2.4,2.9,7.5,10.5,9.0,7.2
1388,2021.04.21,4.6,0.1,7.2,17.5,12.35,3.0,0.0,5.4,13.7,9.55,2.8,4.9,6.7,11.4,9.05,8.5
1389,2021.04.22,7.1,2.6,8.5,17.1,12.8,4.6,0.1,7.2,17.5,12.35,3.0,0.0,5.4,13.7,9.55,6.5
1390,2021.04.23,5.7,0.0,6.5,13.9,10.2,7.1,2.6,8.5,17.1,12.8,4.6,0.1,7.2,17.5,12.35,6.2
1391,2021.04.24,3.4,0.0,6.2,15.7,10.95,5.7,0.0,6.5,13.9,10.2,7.1,2.6,8.5,17.1,12.8,9.1
1392,2021.04.25,5.5,0.5,9.1,15.3,12.2,3.4,0.0,6.2,15.7,10.95,5.7,0.0,6.5,13.9,10.2,6.8
1393,2021.04.26,3.1,0.0,6.8,14.1,10.45,5.5,0.5,9.1,15.3,12.2,3.4,0.0,6.2,15.7,10.95,6.3
1394,2021.04.27,5.0,0.2,6.3,12.6,9.45,3.1,0.0,6.8,14.1,10.45,5.5,0.5,9.1,15.3,12.2,6.7
1395,2021.04.28,3.5,0.0,6.7,13.9,10.3,5.0,0.2,6.3,12.6,9.45,3.1,0.0,6.8,14.1,10.45,10.5
1396,2021.04.29,4.2,2.2,10.5,18.7,14.6,3.5,0.0,6.7,13.9,10.3,5.0,0.2,6.3,12.6,9.45,11.1
1397,2021.04.30,3.4,0.3,11.1,18.9,15.0,4.2,2.2,10.5,18.7,14.6,3.5,0.0,6.7,13.9,10.3,11.9
1398,2021.05.01,5.1,1.5,11.9,23.0,17.45,3.4,0.3,11.1,18.9,15.0,4.2,2.2,10.5,18.7,14.6,8.8
1399,2021.05.02,7.5,13.3,8.8,18.6,13.700000000000001,5.1,1.5,11.9,23.0,17.45,3.4,0.3,11.1,18.9,15.0,8.2
1400,2021.05.03,5.1,0.0,8.2,15.0,11.6,7.5,13.3,8.8,18.6,13.700000000000001,5.1,1.5,11.9,23.0,17.45,8.3
1401,2021.05.04,5.5,0.0,8.3,18.6,13.450000000000001,5.1,0.0,8.2,15.0,11.6,7.5,13.3,8.8,18.6,13.700000000000001,10.0
1402,2021.05.05,6.9,0.3,10.0,19.3,14.65,5.5,0.0,8.3,18.6,13.450000000000001,5.1,0.0,8.2,15.0,11.6,7.5
1403,2021.05.06,3.5,0.2,7.5,14.6,11.05,6.9,0.3,10.0,19.3,14.65,5.5,0.0,8.3,18.6,13.450000000000001,9.6
1404,2021.05.07,4.0,9.4,9.6,14.4,12.0,3.5,0.2,7.5,14.6,11.05,6.9,0.3,10.0,19.3,14.65,5.5
1405,2021.05.08,3.9,0.0,5.5,15.3,10.4,4.0,9.4,9.6,14.4,12.0,3.5,0.2,7.5,14.6,11.05,8.2
1406,2021.05.09,5.3,0.0,8.2,19.3,13.75,3.9,0.0,5.5,15.3,10.4,4.0,9.4,9.6,14.4,12.0,10.9
1407,2021.05.10,5.9,0.0,10.9,24.3,17.6,5.3,0.0,8.2,19.3,13.75,3.9,0.0,5.5,15.3,10.4,13.3
1408,2021.05.11,5.4,0.0,13.3,25.0,19.15,5.9,0.0,10.9,24.3,17.6,5.3,0.0,8.2,19.3,13.75,14.7
1409,2021.05.12,4.5,0.2,14.7,22.8,18.75,5.4,0.0,13.3,25.0,19.15,5.9,0.0,10.9,24.3,17.6,12.1
1410,2021.05.13,5.3,0.1,12.1,14.2,13.149999999999999,4.5,0.2,14.7,22.8,18.75,5.4,0.0,13.3,25.0,19.15,10.6
1411,2021.05.14,5.7,0.6,10.6,17.6,14.100000000000001,5.3,0.1,12.1,14.2,13.149999999999999,4.5,0.2,14.7,22.8,18.75,10.1
1412,2021.05.15,2.7,1.9,10.1,19.3,14.7,5.7,0.6,10.6,17.6,14.100000000000001,5.3,0.1,12.1,14.2,13.149999999999999,13.0
1413,2021.05.16,5.4,1.6,13.0,17.5,15.25,2.7,1.9,10.1,19.3,14.7,5.7,0.6,10.6,17.6,14.100000000000001,10.7
1414,2021.05.17,6.8,13.2,10.7,13.8,12.25,5.4,1.6,13.0,17.5,15.25,2.7,1.9,10.1,19.3,14.7,9.7
1415,2021.05.18,7.3,0.0,9.7,17.9,13.799999999999999,6.8,13.2,10.7,13.8,12.25,5.4,1.6,13.0,17.5,15.25,10.2
1416,2021.05.19,3.8,3.7,10.2,13.8,12.0,7.3,0.0,9.7,17.9,13.799999999999999,6.8,13.2,10.7,13.8,12.25,10.0
1417,2021.05.20,7.2,20.9,10.0,12.0,11.0,3.8,3.7,10.2,13.8,12.0,7.3,0.0,9.7,17.9,13.799999999999999,9.5
1418,2021.05.21,4.9,0.0,9.5,20.2,14.85,7.2,20.9,10.0,12.0,11.0,3.8,3.7,10.2,13.8,12.0,11.6
1419,2021.05.22,5.0,0.5,11.6,15.0,13.3,4.9,0.0,9.5,20.2,14.85,7.2,20.9,10.0,12.0,11.0,10.8
1420,2021.05.23,2.7,5.7,10.8,12.5,11.65,5.0,0.5,11.6,15.0,13.3,4.9,0.0,9.5,20.2,14.85,9.0
1421,2021.05.24,5.7,0.7,9.0,19.7,14.35,2.7,5.7,10.8,12.5,11.65,5.0,0.5,11.6,15.0,13.3,11.6
1422,2021.05.25,6.8,1.5,11.6,15.6,13.6,5.7,0.7,9.0,19.7,14.35,2.7,5.7,10.8,12.5,11.65,7.8
1423,2021.05.26,2.5,0.0,7.8,20.6,14.200000000000001,6.8,1.5,11.6,15.6,13.6,5.7,0.7,9.0,19.7,14.35,11.4
